,URL,Image,Name,Number of Courses,University,Category,Sub_Category,Course_Language
161,https://www.coursera.org/learn/ignite-creativity,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cd/fc7b2072ae11e5995fd38a4d931e4d/ICSC-C.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/cd/fc7b2072ae11e5995fd38a4d931e4d/ICSC-C.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Ignite Your Everyday Creativity,,The State University of New York,business,leadership-and-management,en
162,https://www.coursera.org/learn/organizational-analysis,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera.s3.amazonaws.com/topics/organalysis/large-icon.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera.s3.amazonaws.com/topics/organalysis/large-icon.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Organizational Analysis ,,Stanford University,business,leadership-and-management,en
163,https://www.coursera.org/learn/neuromarketing,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/f6800d9aa59cab44a6b239a6d8c62e/banner1__1280x720px.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6e/f6800d9aa59cab44a6b239a6d8c62e/banner1__1280x720px.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",An Introduction to Consumer Neuroscience & Neuromarketing ,,Copenhagen Business School,business,leadership-and-management,en
164,https://www.coursera.org/learn/uva-darden-digital-product-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d4/7a03d0213c11e7bfe1cb85ffa18982/Concept-1-Source-v2-logo.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d4/7a03d0213c11e7bfe1cb85ffa18982/Concept-1-Source-v2-logo.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Digital Product Management: Modern Fundamentals,,University of Virginia,business,leadership-and-management,en
165,https://www.coursera.org/learn/work-psychology,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6d/2cf7a0162611e591893338559dbb73/shutterstock_236197825.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/6d/2cf7a0162611e591893338559dbb73/shutterstock_236197825.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Psychology at Work,,University of Western Australia,business,leadership-and-management,en
166,https://www.coursera.org/learn/motivate-people-teams,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/52/8cb5f0502a11e5a7a179a975f22dbd/motivatepeopleteams.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/52/8cb5f0502a11e5a7a179a975f22dbd/motivatepeopleteams.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Inspiring and Motivating Individuals,,University of Michigan,business,leadership-and-management,en
167,https://www.coursera.org/learn/mafash,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c700104a3711e4805271abd0a8eb20/Moncler_IMG_4315_Ottavia-Pavesi_Cover-Mafash.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e8/c700104a3711e4805271abd0a8eb20/Moncler_IMG_4315_Ottavia-Pavesi_Cover-Mafash.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Management of Fashion and Luxury Companies,,Università Bocconi,business,leadership-and-management,en
168,https://www.coursera.org/learn/startup-financing-without-vc,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/72/d9feb0c34f11e5a1806d38aed73fac/shutterstock_261370961.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/72/d9feb0c34f11e5a1806d38aed73fac/shutterstock_261370961.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",How to Finance and Grow Your Startup – Without VC,,"University of London, London Business School",business,leadership-and-management,en
169,https://www.coursera.org/learn/writing-for-business,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ec/c9bc70267211e6ba0837975d75ec8e/specialization-logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ec/c9bc70267211e6ba0837975d75ec8e/specialization-logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Business Writing,,University of Colorado Boulder,business,leadership-and-management,en
170,https://www.coursera.org/learn/schedule-projects,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/36cae04a6411e4b7358d1a69be25fa/3_BudgetSchedule_Coursera.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/0c/36cae04a6411e4b7358d1a69be25fa/3_BudgetSchedule_Coursera.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Budgeting and Scheduling Projects,,"University of California, Irvine",business,leadership-and-management,en
171,https://www.coursera.org/learn/managing-human-resources,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d6/8e59d08d3311e5a52f5f18e8b42513/IMG_3652-2-378.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d6/8e59d08d3311e5a52f5f18e8b42513/IMG_3652-2-378.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Preparing to Manage Human Resources,,University of Minnesota,business,leadership-and-management,en
172,https://www.coursera.org/learn/wharton-people-analytics,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9f/139e404cdb11e5bb11bbbec9ff99cd/coursera_people_analytics_8x8.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9f/139e404cdb11e5bb11bbbec9ff99cd/coursera_people_analytics_8x8.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",People Analytics,,University of Pennsylvania,business,leadership-and-management,en
173,https://www.coursera.org/learn/wharton-operations,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1b/b03000e99111e6917d9b2f009f8a0e/Operations_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/1b/b03000e99111e6917d9b2f009f8a0e/Operations_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Introduction to Operations Management,,University of Pennsylvania,business,leadership-and-management,en
174,https://www.coursera.org/learn/get-hired,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/23/7629d0609c11e68e5f85e460a53065/Job-Success-Logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/23/7629d0609c11e68e5f85e460a53065/Job-Success-Logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Job Success: Get Hired or Promoted in 3 Steps,,The State University of New York,business,leadership-and-management,en
175,https://www.coursera.org/learn/gestionar-personas,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3e/cdd440b17711e6835c3dd0982b7061/COURSERA-1200x1200-gestionar.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/3e/cdd440b17711e6835c3dd0982b7061/COURSERA-1200x1200-gestionar.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Claves para Gestionar Personas,,IESE Business School,business,leadership-and-management,en
176,https://www.coursera.org/learn/everyday-leadership-foundation,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c9/945500a29011e58369398902d84d96/iMBA_SLAM_Icon_EverydayLeadership.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c9/945500a29011e58369398902d84d96/iMBA_SLAM_Icon_EverydayLeadership.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Foundations of Everyday Leadership,,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
177,https://www.coursera.org/learn/construction-project-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a5/9170a064b111e6b8d37b924ed4720e/project.gif?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/a5/9170a064b111e6b8d37b924ed4720e/project.gif?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Construction Project Management,,Columbia University,business,leadership-and-management,en
178,https://www.coursera.org/learn/project-risk-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d8/63d0d04a6511e4878ac30d64681fd7/4_RiskChange_Coursera.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d8/63d0d04a6511e4878ac30d64681fd7/4_RiskChange_Coursera.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing Project Risks and Changes,,"University of California, Irvine",business,leadership-and-management,en
179,https://www.coursera.org/learn/emotional-intelligence-leadership,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/09/417bb17c47b134bf9399974d250bec/147669568.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/09/417bb17c47b134bf9399974d250bec/147669568.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Inspiring Leadership through Emotional Intelligence,,Case Western Reserve University,business,leadership-and-management,en
180,https://www.coursera.org/learn/strategic-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7b/14e650668c11e5929a370796729205/Skakbrik-2-varianter_Side_2.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7b/14e650668c11e5929a370796729205/Skakbrik-2-varianter_Side_2.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Strategic Management,,Copenhagen Business School,business,leadership-and-management,en
181,https://www.coursera.org/learn/people-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e9/a802a0f66511e59d3853951d95b421/shutterstock_188617211.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/e9/a802a0f66511e59d3853951d95b421/shutterstock_188617211.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",The Manager's Toolkit: A Practical Guide to Managing People at Work,,"University of London, Birkbeck, University of London",business,leadership-and-management,en
182,https://www.coursera.org/learn/everyday-leadership-application,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d1/3db260a29011e5904f61cf17516827/iMBA_SLAM_Icon_EverydayLeadership.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/d1/3db260a29011e5904f61cf17516827/iMBA_SLAM_Icon_EverydayLeadership.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Applications of Everyday Leadership,,University of Illinois at Urbana-Champaign,business,leadership-and-management,en
183,https://www.coursera.org/learn/food-beverage-management,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f0/9ca7c0d78811e496c6191633d88aa0/macro-food-modif1-cielo_v02.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/f0/9ca7c0d78811e496c6191633d88aa0/macro-food-modif1-cielo_v02.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Food & Beverage Management,,Università Bocconi,business,leadership-and-management,en
184,https://www.coursera.org/learn/managing-data-analysis,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7a/293720466911e5a6ad271cbf197a13/2436627655_b6a65474df_b.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/7a/293720466911e5a6ad271cbf197a13/2436627655_b6a65474df_b.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing Data Analysis,,Johns Hopkins University,business,leadership-and-management,en
185,https://www.coursera.org/learn/corporatestrategy,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c5/88e030450e11e7ba8f3d406635ba9d/CS_1200x1200.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c5/88e030450e11e7ba8f3d406635ba9d/CS_1200x1200.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Corporate Strategy ,,"University of London, UCL School of Management",business,leadership-and-management,en
186,https://www.coursera.org/learn/wharton-social-human-capital,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/26/86b03063f411e68b8193ed2ab5f008/HiRes.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/26/86b03063f411e68b8193ed2ab5f008/HiRes.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Managing Social and Human Capital,,University of Pennsylvania,business,leadership-and-management,en
187,https://www.coursera.org/learn/build-data-science-team,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/df/d28dd045ea11e58738b93f7fb6a31b/2959253587_05102df8df_o.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/df/d28dd045ea11e58738b93f7fb6a31b/2959253587_05102df8df_o.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Building a Data Science Team,,Johns Hopkins University,business,leadership-and-management,en
188,https://www.coursera.org/learn/leading-the-life-you-want,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/30/371020e24311e68590095e70292e2d/ASLeadingTheLife_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/30/371020e24311e68590095e70292e2d/ASLeadingTheLife_Coursera_Course_Thumb.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Leading the Life You Want,,University of Pennsylvania,business,leadership-and-management,en
189,https://www.coursera.org/learn/digital-business-models,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9a/69ccc099c911e6880af3d57ebba4f5/ibm.png?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9a/69ccc099c911e6880af3d57ebba4f5/ibm.png?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Digital Business Models,,Lund University,business,leadership-and-management,en
190,https://www.coursera.org/learn/personality-types-at-work,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/df/7a76006fb411e6aa674545a373872a/UF_PersonalityTypesAtWork_Logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/df/7a76006fb411e6aa674545a373872a/UF_PersonalityTypesAtWork_Logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Personality Types at Work,,University of Florida,business,leadership-and-management,en
191,https://www.coursera.org/learn/persuasive-writing,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/86/4423f0c8d511e5a356099ff1dd292f/4043364183_a3f0de073b_b.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/86/4423f0c8d511e5a356099ff1dd292f/4043364183_a3f0de073b_b.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Be Persuasive: Write a Convincing Position Paper or Policy Advice (Project-Centered Course),,Universiteit Leiden,business,leadership-and-management,en
192,https://www.coursera.org/learn/financial-accounting,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ea/309ad0b17611e6bf11fdeb86468589/COURSERA-1200x1200-accounting.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/ea/309ad0b17611e6bf11fdeb86468589/COURSERA-1200x1200-accounting.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Accounting: Principles of Financial Accounting,,IESE Business School,business,leadership-and-management,en
193,https://www.coursera.org/learn/leadership-skills,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9e/fdfe60402d11e5b6a6b9c6626d0d5f/vign_mooc1_1200.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/9e/fdfe60402d11e5b6a6b9c6626d0d5f/vign_mooc1_1200.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Building Your Leadership Skills,,HEC Paris,business,leadership-and-management,en
194,https://www.coursera.org/learn/real-life-data-science,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/41/0fb38045ea11e5b5d7390b00cb652a/15758315578_760fc6a65a_k.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/41/0fb38045ea11e5b5d7390b00cb652a/15758315578_760fc6a65a_k.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Data Science in Real Life,,Johns Hopkins University,business,leadership-and-management,en
195,https://www.coursera.org/learn/fintech-transformation-financial-services,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/b3/7eee20930111e78c421142426ac0a7/Slide1.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/b3/7eee20930111e78c421142426ac0a7/Slide1.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",FinTech and the Transformation in Financial Services,,Copenhagen Business School,business,leadership-and-management,en
196,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/98/1bcb80a2dd11e7a7fd217391645094/course_logo.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/98/1bcb80a2dd11e7a7fd217391645094/course_logo.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Design Thinking for the Greater Good: Innovation in the Social Sector,,University of Virginia,business,leadership-and-management,en
197,https://www.coursera.org/learn/entrepreneurship-strategy,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c8/b797a0478f11e79f5485707c5a8841/COURSERA-vignette_Entrepreneurship-Strategy-V1.png.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/c8/b797a0478f11e79f5485707c5a8841/COURSERA-vignette_Entrepreneurship-Strategy-V1.png.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Entrepreneurship Strategy: From Ideation to Exit,,HEC Paris,business,leadership-and-management,en
198,https://www.coursera.org/learn/recruiting-hiring-onboarding-employees,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/40/6830008d5311e58a7379988e116de4/IMG_0389-1310.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/40/6830008d5311e58a7379988e116de4/IMG_0389-1310.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x","Recruiting, Hiring, and Onboarding Employees",,University of Minnesota,business,leadership-and-management,en
199,https://www.coursera.org/learn/organizational-behavior,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/62/58d990f18cd48083251c3e57fe9e7e/Untitled-1.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/62/58d990f18cd48083251c3e57fe9e7e/Untitled-1.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",International Leadership and Organizational Behavior,,Università Bocconi,business,leadership-and-management,en
200,https://www.coursera.org/learn/smart-cities,"https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/bf/5110902cc111e6b57a4f4a1bd67e5c/SmartCities.jpg?auto=format%2Ccompress&dpr=2&w=100&h=100&fit=fill&bg=FFF 2x, https://d3njjcbhbojbot.cloudfront.net/api/utilities/v1/imageproxy/https://coursera-course-photos.s3.amazonaws.com/bf/5110902cc111e6b57a4f4a1bd67e5c/SmartCities.jpg?auto=format%2Ccompress&dpr=3&w=100&h=100&fit=fill&bg=FFF 3x",Smart Cities – Management of Smart Urban Infrastructures,,École Polytechnique Fédérale de Lausanne,business,leadership-and-management,en
